age,balance,duration,campaign,pdays,previous,day,default,housing,loan,job,marital,education,contact,month,poutcome,y
51,0,173,2,-1,0,5,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
49,403,241,2,-1,0,5,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
48,161,224,3,-1,0,5,0,1,0,management,married,secondary,unknown,may,unknown,0
32,2558,148,2,-1,0,5,0,0,0,technician,divorced,tertiary,unknown,may,unknown,0
31,98,196,2,-1,0,5,0,1,0,admin.,single,secondary,unknown,may,unknown,0
55,115,111,4,-1,0,5,0,0,0,management,single,tertiary,unknown,may,unknown,0
40,436,231,3,-1,0,5,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
47,831,316,3,-1,0,5,0,1,0,technician,married,tertiary,unknown,may,unknown,0
57,206,216,3,-1,0,5,0,1,0,technician,married,unknown,unknown,may,unknown,0
41,290,240,2,-1,0,5,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
48,1,669,3,-1,0,5,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
42,57,425,2,-1,0,5,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
30,-457,143,2,-1,0,5,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
58,1387,174,5,-1,0,5,0,1,0,management,single,tertiary,unknown,may,unknown,0
45,24598,313,3,-1,0,5,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
49,30,135,4,-1,0,5,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
42,1022,146,2,-1,0,5,0,1,0,admin.,single,secondary,unknown,may,unknown,0
53,56,152,2,-1,0,5,0,1,1,technician,married,secondary,unknown,may,unknown,0
51,-2,402,3,-1,0,5,1,0,0,admin.,single,secondary,unknown,may,unknown,0
32,121,213,2,-1,0,5,0,1,0,services,single,secondary,unknown,may,unknown,0
41,842,144,3,-1,0,5,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
43,693,124,3,-1,0,5,0,1,0,management,divorced,secondary,unknown,may,unknown,0
40,-333,183,2,-1,0,5,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
50,1533,325,2,-1,0,5,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
34,46,39,4,-1,0,5,0,1,0,management,married,tertiary,unknown,may,unknown,0
53,18,503,2,-1,0,5,0,0,0,services,married,unknown,unknown,may,unknown,0
45,44,95,4,-1,0,5,0,1,0,technician,married,secondary,unknown,may,unknown,0
39,-100,680,2,-1,0,5,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
44,510,421,4,-1,0,5,0,1,0,services,married,tertiary,unknown,may,unknown,0
55,685,174,3,-1,0,5,0,1,0,management,married,tertiary,unknown,may,unknown,0
46,187,113,2,-1,0,5,0,1,0,management,single,tertiary,unknown,may,unknown,0
45,66,808,2,-1,0,5,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
34,560,198,3,-1,0,5,0,1,0,admin.,married,secondary,unknown,may,unknown,0
36,0,195,2,-1,0,5,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
59,27,347,3,-1,0,5,0,0,0,unknown,divorced,unknown,unknown,may,unknown,0
31,12,208,2,-1,0,5,0,1,0,admin.,single,secondary,unknown,may,unknown,0
44,34,404,4,-1,0,5,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
33,1068,396,2,-1,0,5,0,1,0,entrepreneur,single,tertiary,unknown,may,unknown,0
40,211,216,4,-1,0,5,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
46,377,98,2,-1,0,5,0,1,0,admin.,single,tertiary,unknown,may,unknown,0
48,263,350,2,-1,0,5,0,1,0,management,married,tertiary,unknown,may,unknown,0
42,1263,114,2,-1,0,6,0,1,0,services,married,secondary,unknown,may,unknown,0
27,8,88,3,-1,0,6,0,1,0,services,married,secondary,unknown,may,unknown,0
48,126,379,2,-1,0,6,0,1,1,admin.,married,secondary,unknown,may,unknown,0
59,230,190,3,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
46,841,158,1,-1,0,6,0,1,0,technician,married,tertiary,unknown,may,unknown,0
38,308,102,1,-1,0,6,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
43,1,306,1,-1,0,6,0,1,0,management,divorced,tertiary,unknown,may,unknown,0
38,86,218,1,-1,0,6,0,1,0,admin.,divorced,tertiary,unknown,may,unknown,0
23,157,54,1,-1,0,6,0,1,0,student,single,secondary,unknown,may,unknown,0
34,22,344,1,-1,0,6,0,1,0,services,married,secondary,unknown,may,unknown,0
38,46,195,1,-1,0,6,0,1,1,admin.,married,secondary,unknown,may,unknown,0
37,1293,652,1,-1,0,6,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
25,122,286,1,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
48,131,189,1,-1,0,6,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
49,143,83,1,-1,0,6,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
38,393,184,2,-1,0,6,0,0,0,admin.,single,secondary,unknown,may,unknown,0
43,98,235,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
33,0,290,1,-1,0,6,0,1,0,management,married,tertiary,unknown,may,unknown,0
55,224,232,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
38,757,133,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
49,245,318,1,-1,0,6,0,1,1,services,married,secondary,unknown,may,unknown,0
40,8486,260,3,-1,0,6,0,0,0,management,married,secondary,unknown,may,unknown,0
43,350,437,1,-1,0,6,0,0,0,admin.,married,unknown,unknown,may,unknown,0
38,20,402,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
58,1667,85,1,-1,0,6,0,1,1,services,married,secondary,unknown,may,unknown,0
57,345,125,1,-1,0,6,0,1,0,technician,married,unknown,unknown,may,unknown,0
32,10,501,4,-1,0,6,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
56,830,1201,1,-1,0,6,0,1,1,management,married,tertiary,unknown,may,unknown,1
58,29,253,1,-1,0,6,0,1,0,blue-collar,divorced,unknown,unknown,may,unknown,0
60,545,1030,1,-1,0,6,0,1,0,retired,divorced,secondary,unknown,may,unknown,1
37,8730,149,1,-1,0,6,0,1,0,technician,married,tertiary,unknown,may,unknown,0
46,477,114,1,-1,0,6,0,1,0,technician,divorced,tertiary,unknown,may,unknown,0
27,4,243,1,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
43,1205,769,2,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
32,0,135,3,-1,0,6,0,1,1,technician,single,secondary,unknown,may,unknown,0
40,263,231,1,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
38,1,76,1,-1,0,6,0,0,0,admin.,married,secondary,unknown,may,unknown,0
34,283,199,1,-1,0,6,0,0,1,blue-collar,married,secondary,unknown,may,unknown,0
47,206,152,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
42,17,124,1,-1,0,6,0,1,0,housemaid,married,primary,unknown,may,unknown,0
48,141,424,1,-1,0,6,0,1,1,technician,married,secondary,unknown,may,unknown,0
29,16,43,1,-1,0,6,0,1,0,self-employed,single,tertiary,unknown,may,unknown,0
50,206,154,1,-1,0,6,0,1,0,services,married,secondary,unknown,may,unknown,0
52,7,203,2,-1,0,6,0,0,0,technician,married,unknown,unknown,may,unknown,0
50,0,326,1,-1,0,6,0,0,0,management,married,tertiary,unknown,may,unknown,0
58,0,393,1,-1,0,6,0,0,0,retired,married,tertiary,unknown,may,unknown,0
46,1927,241,3,-1,0,6,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
38,284,483,1,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,0
46,1660,259,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
32,406,227,1,-1,0,6,0,1,0,services,single,secondary,unknown,may,unknown,0
51,230,673,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
39,-25,576,1,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
48,182,180,2,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
36,1169,168,2,-1,0,6,0,1,0,entrepreneur,married,tertiary,unknown,may,unknown,0
34,67,90,1,-1,0,6,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
40,77,505,1,-1,0,6,0,0,0,technician,married,secondary,unknown,may,unknown,0
43,0,245,1,-1,0,6,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
52,55,186,1,-1,0,6,0,1,1,blue-collar,divorced,primary,unknown,may,unknown,0
33,72,623,1,-1,0,6,1,1,0,technician,married,secondary,unknown,may,unknown,0
49,163,496,3,-1,0,6,0,1,0,management,single,tertiary,unknown,may,unknown,0
32,151,118,1,-1,0,6,0,1,0,management,single,tertiary,unknown,may,unknown,0
39,113,342,1,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
40,0,225,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
38,9,185,3,-1,0,6,0,1,0,technician,single,tertiary,unknown,may,unknown,0
43,375,196,2,-1,0,6,0,1,0,management,married,secondary,unknown,may,unknown,0
39,1142,276,1,-1,0,6,0,1,0,services,married,secondary,unknown,may,unknown,0
54,2102,76,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
38,4325,87,1,-1,0,6,0,1,0,technician,single,tertiary,unknown,may,unknown,0
40,217,195,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
55,131,744,1,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
42,1680,765,1,-1,0,6,0,1,0,management,married,tertiary,unknown,may,unknown,0
39,0,262,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
40,46,119,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
32,320,198,2,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
55,183,150,1,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
45,39,241,1,-1,0,6,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
35,560,181,1,-1,0,6,0,1,0,management,single,tertiary,unknown,may,unknown,0
58,469,196,1,-1,0,6,0,0,0,technician,divorced,secondary,unknown,may,unknown,0
35,530,149,1,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
49,61,246,1,-1,0,6,0,1,0,services,married,primary,unknown,may,unknown,0
34,242,112,1,-1,0,6,0,1,0,technician,single,tertiary,unknown,may,unknown,0
36,139,309,2,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
24,0,278,1,-1,0,6,0,1,0,self-employed,single,secondary,unknown,may,unknown,0
34,367,140,1,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,0
51,228,136,1,-1,0,6,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
39,45248,1623,1,-1,0,6,0,1,0,technician,single,unknown,unknown,may,unknown,1
50,-84,101,1,-1,0,6,0,1,0,self-employed,married,unknown,unknown,may,unknown,0
32,310,144,1,-1,0,6,0,1,0,services,single,secondary,unknown,may,unknown,0
42,132,238,1,-1,0,6,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
50,797,354,1,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,0
40,71,79,1,-1,0,6,0,0,0,services,married,secondary,unknown,may,unknown,0
46,2,187,1,-1,0,6,0,1,0,management,divorced,unknown,unknown,may,unknown,0
37,231,451,2,-1,0,6,0,1,1,management,married,tertiary,unknown,may,unknown,0
34,270,159,1,-1,0,6,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
44,274,409,1,-1,0,6,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
40,-109,170,1,-1,0,6,0,1,1,admin.,single,secondary,unknown,may,unknown,0
37,1,608,1,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,1
33,-60,243,1,-1,0,6,1,0,0,blue-collar,single,secondary,unknown,may,unknown,0
35,89,145,2,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
58,-11,112,1,-1,0,6,0,0,0,blue-collar,divorced,secondary,unknown,may,unknown,0
39,0,262,2,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
43,-509,124,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
39,408,53,1,-1,0,6,0,1,0,unemployed,married,primary,unknown,may,unknown,0
36,58,134,1,-1,0,6,0,1,0,services,single,primary,unknown,may,unknown,0
57,1640,204,4,-1,0,6,0,0,1,retired,single,secondary,unknown,may,unknown,0
36,20,186,1,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
50,71,678,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
55,52,182,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
44,292,162,1,-1,0,6,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
44,424,27,1,-1,0,6,0,1,0,services,divorced,secondary,unknown,may,unknown,0
39,109,699,3,-1,0,6,0,1,0,housemaid,single,primary,unknown,may,unknown,0
46,1044,43,1,-1,0,6,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
39,983,97,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
34,869,1677,1,-1,0,6,0,0,0,admin.,married,secondary,unknown,may,unknown,1
40,668,283,2,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
50,964,323,1,-1,0,6,0,1,0,management,married,tertiary,unknown,may,unknown,0
31,301,82,1,-1,0,6,0,1,0,management,single,secondary,unknown,may,unknown,0
37,140,310,1,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
39,1877,185,1,-1,0,6,0,1,0,management,single,secondary,unknown,may,unknown,0
51,1127,47,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
41,871,145,1,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,0
41,767,204,1,-1,0,6,0,1,1,technician,married,secondary,unknown,may,unknown,0
43,0,187,1,-1,0,6,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
30,209,30,2,-1,0,6,0,1,0,services,single,secondary,unknown,may,unknown,0
54,0,472,1,-1,0,6,0,0,0,management,divorced,primary,unknown,may,unknown,0
43,110,448,1,-1,0,6,0,1,1,blue-collar,divorced,secondary,unknown,may,unknown,0
59,-76,264,1,-1,0,6,0,1,1,management,divorced,tertiary,unknown,may,unknown,0
47,178,169,1,-1,0,6,0,1,0,technician,married,unknown,unknown,may,unknown,0
40,-66,288,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
32,0,176,2,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,0
29,1,215,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
36,0,337,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
55,5345,278,1,-1,0,6,0,0,0,unemployed,married,tertiary,unknown,may,unknown,0
30,-209,188,2,-1,0,6,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
39,0,174,2,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
39,42,226,2,-1,0,6,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
50,41,190,1,-1,0,6,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
44,-99,111,2,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
37,17,164,1,-1,0,6,0,1,0,technician,single,secondary,unknown,may,unknown,0
46,276,157,2,-1,0,6,0,1,1,admin.,married,primary,unknown,may,unknown,0
32,-170,46,1,-1,0,6,0,0,0,technician,single,unknown,unknown,may,unknown,0
37,230,374,1,-1,0,6,0,1,1,management,single,tertiary,unknown,may,unknown,0
29,9,349,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
41,946,325,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
45,1297,233,2,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
57,-331,531,1,-1,0,6,0,1,0,retired,divorced,secondary,unknown,may,unknown,0
48,44,153,1,-1,0,6,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
60,15,80,1,-1,0,6,1,0,0,retired,married,secondary,unknown,may,unknown,0
26,712,232,1,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
58,5435,118,1,-1,0,6,0,1,0,retired,married,secondary,unknown,may,unknown,0
34,507,190,1,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
55,387,918,1,-1,0,6,0,1,0,unemployed,divorced,secondary,unknown,may,unknown,1
41,0,238,1,-1,0,6,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
50,1716,82,1,-1,0,6,0,1,0,management,divorced,secondary,unknown,may,unknown,0
49,167,198,3,-1,0,6,0,1,1,entrepreneur,married,secondary,unknown,may,unknown,0
44,40,160,2,-1,0,6,0,0,1,admin.,married,unknown,unknown,may,unknown,0
44,148,211,1,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
31,17,120,1,-1,0,6,0,1,1,technician,married,secondary,unknown,may,unknown,0
34,1011,136,1,-1,0,6,0,1,0,blue-collar,single,tertiary,unknown,may,unknown,0
46,1527,269,1,-1,0,6,0,1,0,management,single,unknown,unknown,may,unknown,0
42,744,157,1,-1,0,6,0,0,0,management,married,tertiary,unknown,may,unknown,0
52,484,128,1,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
29,0,211,1,-1,0,6,0,1,0,management,single,tertiary,unknown,may,unknown,0
53,136,267,2,-1,0,6,0,1,0,retired,married,primary,unknown,may,unknown,0
43,1335,371,2,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
38,517,288,2,-1,0,6,0,1,0,management,married,secondary,unknown,may,unknown,0
46,459,221,1,-1,0,6,0,1,0,management,married,tertiary,unknown,may,unknown,0
48,549,427,1,-1,0,6,0,1,0,management,divorced,unknown,unknown,may,unknown,0
30,83,310,1,-1,0,6,0,1,1,admin.,divorced,secondary,unknown,may,unknown,0
44,213,158,1,-1,0,6,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
31,203,604,3,-1,0,6,0,1,0,housemaid,married,primary,unknown,may,unknown,0
42,518,198,1,-1,0,6,0,1,0,services,single,secondary,unknown,may,unknown,0
40,3877,145,1,-1,0,6,0,1,0,management,single,tertiary,unknown,may,unknown,0
52,1236,247,1,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
45,756,179,2,-1,0,6,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
48,157,73,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
45,-66,263,2,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
34,245,13,1,-1,0,6,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
34,-144,79,2,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
46,71,416,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
49,505,162,1,-1,0,6,0,1,0,services,divorced,secondary,unknown,may,unknown,0
50,249,129,1,-1,0,6,0,1,0,technician,married,primary,unknown,may,unknown,0
34,0,150,1,-1,0,6,0,1,0,admin.,single,secondary,unknown,may,unknown,0
40,11,43,1,-1,0,6,0,1,0,unemployed,single,secondary,unknown,may,unknown,0
36,639,191,1,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
59,124,26,1,-1,0,6,0,1,0,blue-collar,divorced,unknown,unknown,may,unknown,0
45,82,250,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
36,107,146,1,-1,0,6,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
56,473,416,1,-1,0,6,0,1,0,services,married,secondary,unknown,may,unknown,0
42,372,121,2,-1,0,6,0,1,1,services,divorced,secondary,unknown,may,unknown,0
30,46,114,2,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
30,34,289,1,-1,0,6,0,1,0,student,single,tertiary,unknown,may,unknown,0
47,935,225,1,-1,0,6,0,1,0,self-employed,married,unknown,unknown,may,unknown,0
33,-10,123,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
36,-106,130,2,-1,0,6,0,1,0,admin.,married,secondary,unknown,may,unknown,0
39,471,161,2,-1,0,6,0,1,0,services,divorced,primary,unknown,may,unknown,0
56,778,149,2,-1,0,6,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
39,170,268,2,-1,0,6,0,1,0,blue-collar,divorced,unknown,unknown,may,unknown,0
42,315,259,2,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,0
52,3165,26,1,-1,0,6,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
36,131,153,1,-1,0,6,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
35,204,424,2,-1,0,6,1,1,0,entrepreneur,married,secondary,unknown,may,unknown,0
47,83,179,2,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,0
59,0,97,1,-1,0,6,0,1,1,services,divorced,secondary,unknown,may,unknown,0
57,5431,383,1,-1,0,6,0,1,1,blue-collar,married,primary,unknown,may,unknown,0
38,1759,440,1,-1,0,6,0,1,0,management,married,unknown,unknown,may,unknown,0
46,-125,23,1,-1,0,6,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
34,0,195,1,-1,0,6,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
28,5090,1297,3,-1,0,6,0,1,0,services,single,secondary,unknown,may,unknown,1
38,573,87,1,-1,0,6,0,1,0,technician,married,unknown,unknown,may,unknown,0
56,1602,427,1,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
41,-137,189,1,-1,0,6,1,1,1,blue-collar,single,primary,unknown,may,unknown,0
52,0,195,1,-1,0,6,0,0,0,technician,married,unknown,unknown,may,unknown,0
54,193,179,1,-1,0,6,0,0,0,services,married,secondary,unknown,may,unknown,0
61,195,179,1,-1,0,6,0,1,1,retired,married,secondary,unknown,may,unknown,0
53,288,69,1,-1,0,6,0,0,0,entrepreneur,married,secondary,unknown,may,unknown,0
47,19,105,2,-1,0,6,0,1,0,technician,married,secondary,unknown,may,unknown,0
53,25,266,3,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
46,216,524,2,-1,0,6,0,1,0,services,married,secondary,unknown,may,unknown,0
39,190,96,2,-1,0,6,0,1,1,blue-collar,divorced,primary,unknown,may,unknown,0
56,99,155,2,-1,0,6,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
55,2298,162,2,-1,0,6,0,1,0,services,divorced,primary,unknown,may,unknown,0
44,17,352,2,-1,0,6,0,1,0,management,married,tertiary,unknown,may,unknown,0
37,0,76,4,-1,0,6,0,1,0,technician,married,primary,unknown,may,unknown,0
35,0,154,2,-1,0,6,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
55,840,310,2,-1,0,6,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
37,358,390,3,-1,0,6,0,1,0,services,married,secondary,unknown,may,unknown,0
30,0,369,1,-1,0,6,0,1,0,technician,single,secondary,unknown,may,unknown,0
